Event Name,Event Time,Location,Club,Image URL,Event URL,Description,Host Organizations,First Host Org,Perks,Categories,Start Time,End Time
Graduate Badminton - Club Hours,2025-04-28 15:00:00,MAC Courts,Graduate Badminton Union,https://se-images.campuslabs.com/clink/images/5d730f2c-3bf1-425c-8a79-dc80bd5dbbcbd38b27ea-6d33-48ca-8d54-ea59b3e1a641.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11063754,"NEW TO BADMINTON? Don't worry, join Graduate Badminton Union's weekly club timing. Meet new friends and improve your badminton skills. Sports wear is recommended. Please visit 30 minutes ahead during the net setup.
Club Hours
Location:MAC Courts (Basement of REC)",Graduate Badminton Union,Graduate Badminton Union,Credit,Sporting/Athletic Program,,2025-04-28 04:30:00
Queer and Crafts Affinity Group,2025-04-28 17:00:00,LGBTQ* Center,LGBTQ* Services,https://se-images.campuslabs.com/clink/images/5e9fdbdf-95fc-40a3-a992-6a7c78cd4abe7d211ee8-3d9f-429a-b2c3-f5b3bbaefde5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11051927,"Come join LGBTQ* Services every Monday from 5 to 6:30PM for a different craft each week!
The LGBTQ* Center is located above West Side Dining.

Affinity groups are not meant as a replacement for counseling services. This space is NOT open for research or observation.
Please contact LGBTQ* Services at lgbtqservices@stonybrook.edu or (631) 632-1690 for any accessibility needs or concerns.",LGBTQ* Services,LGBTQ* Services,Credit,N/A,,2025-04-28 06:30:00
General Body Meeting,2025-04-28 19:00:00,Humanities Building,College Socialists,,https://stonybrook.campuslabs.com/engage/event/10957401,"The General Body Meeting for the College Socialists of Stony Brook University! Subject matter for each meeting can vary from general political advocacy, and political education, to campus activism. Come on right in!",College Socialists,College Socialists,Credit,"Social Action, Disability/Ability Awareness, Civic Engagement",,2025-04-28 07:50:00
Embroidery at SBU: GBM,2025-04-28 19:00:00,Library N3063,Embroidery at SBU,,https://stonybrook.campuslabs.com/engage/event/11040626,"Come by to work on your very own embroidery project. Personal fabric items are welcome, provided supplies are limited.",Embroidery at SBU,Embroidery at SBU,Credit,N/A,,2025-04-28 07:50:00
PPGA E-Board Meeting,2025-04-28 19:00:00,Union 203-11,Planned Parenthood Generation Action at Stony Brook University,https://se-images.campuslabs.com/clink/images/4b8ac7c4-ae2c-4f7d-8d2b-e8fa8b77f97716176846-5437-4d50-9519-c111f8ff3815.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10957366,"Planned Parenthood Generation Action executive board meeting to discuss upcoming GBMs, events, etc.!",Planned Parenthood Generation Action at Stony Brook University,Planned Parenthood Generation Action at Stony Brook University,Credit,N/A,,2025-04-28 07:50:00
ASBO GBM,2025-04-28 19:00:00,Frey 309,Alternative Spring Break Outreach,https://se-images.campuslabs.com/clink/images/24db683b-b77b-45d7-9d53-85e789b9f5f7d28a72f8-4a85-4e4d-89b6-2315696920dc.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10943872,"Please join us for our weekly spring general body meetings. We will discuss our spring break trip plans and learn about the amazing things volunteering has to offer. Here, you will meet like-minded people who enjoy helping others and making friends along the way. And when our spring break trip is over there will still be a lot of fun things to do during our meetings!",Alternative Spring Break Outreach,Alternative Spring Break Outreach,Credit,N/A,,2025-04-28 08:00:00
Parasol Painting,2025-04-28 19:00:00,Alan DeVries 200,Burmese Student Association,https://se-images.campuslabs.com/clink/images/9f92a84d-38a4-4f9f-b862-ca584c9f78658be8fed3-9eab-4bf8-9499-37f70225a1d9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11067819,"Parasols, called the Pathein umbrella, are a big part of Burmese culture. On the streets of Myanmar, you'll see them in bright colors, with intricate artwork and embroidery, all hand-made. Keep the rain of April and spring at bay with a Pathein parasol of your own! You can paint and design your own unique parasol to take home.",Burmese Student Association,Burmese Student Association,"Free Stuff, Credit","Arts & Crafts, Asian, Pacific Islander, Desi American Heritage Month",,2025-04-28 08:00:00
University Affairs Committee,2025-04-28 18:30:00,USG Suite Conference Room SAC 202,Undergraduate Student Government ,https://se-images.campuslabs.com/clink/images/fb0ab4e4-2813-438c-a8ee-9f9be00ad8f4d110ccb5-66e2-4d49-b8b6-d17f1bd31cf5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10801891,"University Affairs Committee of the Undergraduate Student Government. The committee meets every Monday from 6:30-8:30pm unless otherwise noted (i.e University Senate dates, cancelled on holidays and breaks). The committee manages the Senate Line and any funding requests from Senate Line that come forward for Senator initiatives. The University Affairs Committee also works to promote university and academic-wide policies and services that benefit the undergraduate student body.  The Committee reviews campus-wide issues and creates tangible steps to enhance undergraduate student quality of life, and invites guest speakers from various departments across the University for discussion. This meeting is public and takes place in the USG Conference Room in the USG Suite (SAC 202), anyone can attend and observe the meeting--a Zoom link is also available. Meeting minutes will be posted from each meeting on the USG website for public viewing to adhere to open meetings law.",Undergraduate Student Government,Undergraduate Student Government,Credit,N/A,,2025-04-28 08:30:00
FTA GBM #11: Teacher Appreciation Week - Making cards & Bracelets,2025-04-28 20:00:00,Frey 301,Future Teachers Association ,https://se-images.campuslabs.com/clink/images/9cf9b003-b3aa-4436-91fa-1edaa77f51761b89eca4-500c-4932-8b02-f7b5a06f4063.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11069421,Teacher Appreciation Week -Making cards & Bracelets,Future Teachers Association,Future Teachers Association,Credit,N/A,,2025-04-28 08:50:00
Field Hockey Club Practice,2025-04-28 19:00:00,Campus Recreation Outdoor South Field Complex- Field A,Field Hockey Club Team,https://se-images.campuslabs.com/clink/images/e8bec50f-4c5f-48d8-9a6d-87b0cfa20a661ab29e05-c20c-4600-b840-94a6cedf6335.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971483,"Join Stony Brook Field Hockey Club! We practice every week on Monday and Wednesday from 7-9PM. NO PRIOR EXPERIENCE IS REQUIRED TO PLAY! Whether you are new to the sport or have years of experience, we encourage you to join us! Equipment is provided.",Field Hockey Club Team,Field Hockey Club Team,Credit,N/A,,2025-04-28 09:00:00
GBM for College Democrats,2025-04-28 20:00:00,SAC 302,College Democrats,https://se-images.campuslabs.com/clink/images/1408ac97-3d19-407b-b146-070cbd867584fa768c3c-86f0-42a2-83b7-78445b8debfd.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10962516,Come hangout and talk politics with College Democrats!,College Democrats,College Democrats,Credit,Civic Engagement,,2025-04-28 09:00:00
Chinablue Block booking,2025-04-28 20:00:00,SAC 311,ChinaBlue,https://se-images.campuslabs.com/clink/images/74a6be5f-6b4e-4a8a-a36a-9c69270858c4e1c3a71a-89ba-419c-8e71-56083d9fe6ff.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10873892,Chinablue will be hosting our weekly cabinet meetings for the spring semester.,ChinaBlue,ChinaBlue,Credit,N/A,,2025-04-28 09:00:00
BASIC GBM,2025-04-28 20:00:00,Frey 313,Brothers and Sisters in Christ ,https://se-images.campuslabs.com/clink/images/5562791b-bc00-40c3-840c-8985ad98b9784e4f57da-9de6-4a93-9f10-fbd4167ea501.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10966635,"Please join us in celebrating the life, death, and resurrection of Jesus Christ through worship, workshop, and powerful sermons. We meet every Monday at 8pm in Frey 313.",Brothers and Sisters in Christ,Brothers and Sisters in Christ,Credit,Religious Service / Celebration,,2025-04-28 09:00:00
Monday Practice,2025-04-28 20:15:00,REC 128,Wrestling Team,https://se-images.campuslabs.com/clink/images/0428bab8-6991-4175-932f-4e9d33816a7fccfd5d3c-ac02-47ea-a918-19250fd6a62e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11006302,Monday Practice,Wrestling Team,Wrestling Team,Credit,N/A,,2025-04-28 09:15:00
PUSO Presents: Spring Weekly GBMs,2025-04-28 20:30:00,Melville E4320,Philippine United Student Organization,https://se-images.campuslabs.com/clink/images/50697e89-1ea0-4ba8-a912-01ab6d9a3cda4ecdadd5-bc19-4d21-8e8d-722f7489e7e9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11050480,"Join the Philippine United Student Organization (PUSO) for our weekly Spring General Body Meetings! This is a time for us to come together, learn, and celebrate Filipino culture through engaging themes and discussions. Whether you're here to deepen your cultural knowledge, connect with fellow general body members, or just hang out and have fun, there's something for everyone!",Philippine United Student Organization,Philippine United Student Organization,Credit,"Asian, Pacific Islander, Desi American Heritage Month",,2025-04-28 09:30:00
SBU Club Swimming: Practice - Spring 2025,2025-04-28 21:00:00,University Pool,Club Swimming at Stony Brook University,https://se-images.campuslabs.com/clink/images/35d63411-d55e-40d6-bb3d-732d86a067830a0ab47e-1d8d-491c-a497-a7d3b9198691.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926728,"Join us for our daily swim practice, all skill levels welcome!
We do not offer a learn to swim program.",Club Swimming at Stony Brook University,Club Swimming at Stony Brook University,Credit,N/A,,2025-04-28 10:00:00
Graduate Badminton - Club Hours,2025-04-29 08:00:00,MAC Courts,Graduate Badminton Union,https://se-images.campuslabs.com/clink/images/5d730f2c-3bf1-425c-8a79-dc80bd5dbbcbd38b27ea-6d33-48ca-8d54-ea59b3e1a641.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11063757,"NEW TO BADMINTON? Don't worry, join Graduate Badminton Union's weekly club timing. Meet new friends and improve your badminton skills. Sports wear is recommended. Please visit 30 minutes ahead during the net setup.
Club Hours
Location:MAC Courts (Basement of REC)",Graduate Badminton Union,Graduate Badminton Union,Credit,Sporting/Athletic Program,,2025-04-29 09:30:00
Community Wellness Walk with CPO,2025-04-29 13:00:00,Union Suite 108,Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/deb41480-05dd-43fd-8e4c-50602a5e4632ce341394-e907-420d-a17e-3ef230b37fc6.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11015668,"Join CPO Peer educators and SBU community members for a one mile walk on campus every week!
Join us Tuesday April 29th from 1-2pm for one of our weekly wellness walks!
All abilities are invited, no experience necessary, no one gets left behind
Email prevention_outreach@stonybrook.edu for accessibility needs",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-04-29 02:00:00
PACE Screening Days,2025-04-29 10:00:00,"CPO Office, Union 108",Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/b9dfd007-e3ec-4f72-8106-3676427e557557ce884e-b7d2-42e3-bb96-8dd752f824fa.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11029516,"
The PACE Team will be offering free and confidential physical health screenings for students every Tuesday from 10am-3pm
CPO Office, Union 108
No appointment necessary. Please check in at the PACE table in the Union Lobby
Screenings and Assessments include:",Center for Prevention and Outreach,Center for Prevention and Outreach,"Free Stuff, Credit",N/A,,2025-04-29 03:00:00
SBCS Study Session,2025-04-29 17:00:00,SAC 303,Computing Society at Stony Brook,https://se-images.campuslabs.com/clink/images/5d0f8478-794b-4a78-b2f0-9a8196cfd197a6946244-37f0-4066-ab93-73e5200dc5ce.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10827622,Want a place to study for finals? Want to hone in with snacks and calming beats to attack that final exam? Stop by SBCS's Study Session for a nice place to study!,Computing Society at Stony Brook,Computing Society at Stony Brook,Credit,N/A,,2025-04-29 05:50:00
WIB Friendship Bracelets/Phone Charms,2025-04-29 17:00:00,SAC 304,Women In Business at SBU,https://se-images.campuslabs.com/clink/images/e28af956-e612-46c5-9337-c9700e214c8be3019e1f-550d-49cc-8d99-a845d7fcf5b0.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11035500,"This is one of the social events that will be held for WIB members. During the event, attendees will
be able to create friendship bracelets or phone charms using various beads that
they can take with them.",Women In Business at SBU,Women In Business at SBU,Credit,N/A,,2025-04-29 06:00:00
36th Annual Roth Regatta Committee,2025-04-29 17:00:00,"Student Activities Center, USG Suite 202, Conference Room",Undergraduate Student Government ,https://se-images.campuslabs.com/clink/images/35164146-9427-490f-a006-45a73d089df2b1ed5dcb-8e8d-4d6e-be05-186448617786.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10945410,"The 36th Annual Roth Regatta will take place on Friday, May 2nd at 12 pm! Join the Undergraduate Student Government's Roth Regatta Committee to help plan the event while we discuss registration & logistics, catering, and marketing!",Undergraduate Student Government,Undergraduate Student Government,Credit,"Sporting/Athletic Program, Career/Networking, Civic Engagement",,2025-04-29 06:00:00
Womens Club Lacrosse Practice,2025-04-29 17:00:00,South P Field C (Lot 40),Women's Club Lacrosse,https://se-images.campuslabs.com/clink/images/5e74d445-3c10-4347-8d8e-5a3a8fbd87fbbafaa732-03ff-4027-be8b-9253c0eefb37.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971535,Join us for our weekly practices! All skill levels are welcome. Equipment is available to borrow.,Women's Club Lacrosse,Women's Club Lacrosse,Credit,N/A,,2025-04-29 07:00:00
Destinations in Social Work: Mapping Your Career Journey,2025-04-29 18:00:00,VIRTUAL,Career Center,https://se-images.campuslabs.com/clink/images/758c9c28-0c20-47c6-bd99-7927aad716fc4bd2b582-b6d4-4a16-9df2-0b9b9563061e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11028122,"***This event is open to School of Social Welfare students ONLY***
Attention graduating social work students! Join the Career Center for a chance to connect with social work professionals, and explore potential careers and upcoming opportunities in social work.

Register now on Handshake!: https://stonybrook.joinhandshake.com/events/1553141/share_preview",Career Center,Career Center,Credit,N/A,,2025-04-29 07:00:00
